3_Computer_Repair_Service;108.257122;[5.071268, 3.036871, 3.358669, 3.350178, 4.048055, 2.975535];[331, 331, 331, 331, 331, 331];[16, 11, 17, 17, 30, 10];[4.922877, 5.494525, 5.199421, 7.053699, 5.447232, 8.804707];[375, 369, 376, 377, 386, 369];[39, 51, 44, 79, 47, 113];[6.771402, 9.943565, 5.887894, 9.331878, 7.359942, 10.196654];[474, 486, 480, 518, 481, 542];[68, 126, 51, 109, 79, 122];5
3_Computer_Repair_Service;33.70819;[3.534492, 3.254178];[331, 331];[18, 15];[4.483352, 7.618621];[380, 373];[30, 89];[7.15441, 7.661531];[464, 518];[76, 78];1
3_Computer_Repair_Service;77.883855;[3.101686, 3.40149, 2.985302, 3.412893];[331, 331, 331, 331];[10, 18, 10, 18];[9.647224, 4.194153, 4.370711, 6.633105];[368, 380, 368, 378];[128, 25, 30, 71];[9.173469, 8.688247, 10.355114, 11.91785];[557, 455, 464, 500];[101, 107, 136, 161];3
3_Computer_Repair_Service;292.299359;[3.09153, 3.139195, 3.137974, 3.935992, 2.982288, 2.981375, 3.465238, 3.301694, 3.997279, 3.032536, 2.981198, 2.982514, 3.196279, 2.978171, 3.037374];[331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331];[10, 13, 13, 28, 10, 10, 19, 16, 29, 11, 10, 10, 14, 10, 11];[4.740891, 4.888979, 4.92381, 6.290709, 6.777644, 6.256094, 4.619548, 3.948495, 4.048734, 5.822489, 5.761696, 7.562698, 6.63319, 3.676211, 7.766674];[367, 373, 371, 389, 368, 368, 379, 376, 392, 369, 369, 369, 374, 369, 369];[37, 39, 40, 62, 75, 65, 33, 21, 20, 57, 56, 89, 71, 17, 93];[6.80109, 7.889192, 6.799975, 12.982189, 10.29916, 17.772916, 5.895968, 4.600782, 8.969925, 9.054989, 9.166208, 13.3169, 27.999323, 7.338912, 11.448362];[472, 474, 468, 500, 504, 491, 468, 454, 453, 493, 493, 518, 511, 448, 517];[69, 89, 70, 180, 130, 270, 53, 31, 112, 108, 110, 183, 458, 83, 149];14
3_Computer_Repair_Service;76.732818;[5.759599, 5.528399];[331, 331];[15, 23];[12.065325, 16.023351];[375, 384];[70, 87];[14.306181, 23.047984];[509, 516];[74, 134];1
4_Expense_Handling_Process;368.848776;[6.440591, 6.548954, 7.025742, 6.541842, 6.736305];[302, 302, 302, 302, 302];[11, 11, 11, 11, 11];[26.172357, 41.282386, 19.95975, 22.298445, 34.742332];[339, 339, 339, 339, 339];[77, 133, 51, 64, 112];[37.714998, 41.10317, 28.684721, 29.391637, 54.198142];[478, 526, 460, 466, 507];[115, 119, 88, 84, 193];4
8_Mikkeller_webshop;394.002806;[8.531102, 7.192207, 11.993472, 10.523487];[369, 369, 369, 369];[16, 9, 28, 19];[30.662319, 19.475744, 21.296556, 54.650554];[411, 404, 423, 414];[85, 48, 58, 188];[51.995981, 40.257178, 66.457075, 70.960543];[568, 524, 539, 658];[161, 122, 228, 244];3
10_Design_approval;1028.251761;[6.571499, 7.271269, 7.247379, 6.507352, 6.723883, 7.098853, 6.632252, 6.987938, 6.998353, 7.296807, 6.844985, 7.255757, 7.051579, 6.863596];[293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293, 293];[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12];[28.320847, 17.962276, 15.796561, 29.013578, 17.561405, 15.94276, 26.01367, 20.999655, 27.959214, 46.931439, 21.715457, 26.512318, 41.855976, 47.739517];[331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331, 331];[86, 48, 41, 88, 44, 39, 83, 58, 87, 162, 58, 81, 140, 158];[44.174429, 53.432399, 54.493011, 31.504275, 27.940427, 21.722791, 42.407538, 27.657345, 35.525161, 22.0035, 41.119446, 44.161886, 47.401153, 53.012902];[489, 441, 433, 482, 437, 432, 489, 459, 489, 555, 451, 470, 530, 544];[143, 197, 180, 94, 81, 60, 134, 71, 106, 56, 136, 146, 149, 175];13
15_Long_term_renting_process;1150.664992;[11.224683, 10.465329, 11.121974, 10.805746, 11.039165, 11.272989, 11.014989];[611, 611, 611, 611, 611, 611, 611];[11, 11, 11, 11, 11, 11, 11];[81.864847, 84.877531, 78.286096, 75.061264, 64.725079, 67.773279, 63.935588];[648, 648, 648, 648, 648, 648, 648];[289, 298, 276, 267, 208, 219, 214];[101.372442, 102.793296, 134.908179, 46.743916, 66.503065, 30.491168, 74.372495];[981, 991, 969, 961, 904, 916, 912];[356, 366, 552, 129, 210, 68, 236];6
16_Bicycle_Rental_Process;267.748889;[14.010584, 14.78501];[564, 564];[23, 23];[83.475849, 61.70665];[614, 614];[281, 197];[53.492767, 40.273796];[930, 850];[157, 101];1
